"emp_no","birth_date","first_name","last_name","gender","hire_date"
278827,"1957-02-01 00:00:00","Pantung","DuCasse","M","1986-04-05 00:00:00"
77140,"1956-10-11 00:00:00","Yishay","Nitto","M","1986-04-05 00:00:00"
269747,"1964-10-15 00:00:00","Eben","Murillo","F","1986-04-05 00:00:00"
402199,"1959-03-28 00:00:00","Mingdong","Kaelbling","F","1986-04-05 00:00:00"
428293,"1953-05-10 00:00:00","Wanqing","Jarecki","F","1986-04-05 00:00:00"
208795,"1954-09-02 00:00:00","Ayakannu","Pargas","M","1986-04-05 00:00:00"
77579,"1954-02-18 00:00:00","Shooichi","Mandelberg","M","1986-04-05 00:00:00"
249797,"1952-02-23 00:00:00","Arra","Snyers","M","1986-04-05 00:00:00"
95219,"1955-12-19 00:00:00","Shaw","Porenta","M","1986-04-05 00:00:00"
404575,"1958-01-06 00:00:00","Shaowen","Delgrange","F","1986-04-05 00:00:00"
206376,"1960-07-26 00:00:00","Kwangsub","Jumpertz","M","1986-04-04 00:00:00"
68690,"1952-12-28 00:00:00","Elgin","Juneja","F","1986-04-04 00:00:00"
53248,"1962-07-07 00:00:00","Jordanka","Baaleh","M","1986-04-04 00:00:00"
299555,"1954-01-14 00:00:00","Mahendra","Lanzelotte","M","1986-04-04 00:00:00"
57400,"1958-06-08 00:00:00","Guoxiang","Cichocki","F","1986-04-04 00:00:00"
109388,"1959-11-13 00:00:00","Narain","Besancenot","M","1986-04-04 00:00:00"
264017,"1960-03-01 00:00:00","Mechthild","Swick","M","1986-04-04 00:00:00"
482460,"1955-12-07 00:00:00","Breannda","Vieri","F","1986-04-04 00:00:00"
20851,"1961-12-06 00:00:00","Doowon","Varman","M","1986-04-04 00:00:00"
250099,"1957-11-27 00:00:00","Sanjoy","Butterworth","M","1986-04-04 00:00:00"
262595,"1963-04-15 00:00:00","Hailing","Swift","F","1986-04-04 00:00:00"
477132,"1963-02-17 00:00:00","Danai","Clouatre","F","1986-04-04 00:00:00"
56170,"1957-09-07 00:00:00","Franziska","Molberg","M","1986-04-04 00:00:00"
14493,"1959-03-31 00:00:00","Shuichi","Nannarelli","F","1986-04-04 00:00:00"
412487,"1960-04-13 00:00:00","Florian","Mahnke","F","1986-04-04 00:00:00"
259179,"1953-10-19 00:00:00","Petter","Ramaiah","M","1986-04-04 00:00:00"
284116,"1963-06-25 00:00:00","Quingbo","Baaz","M","1986-04-04 00:00:00"
405765,"1953-06-09 00:00:00","Ult","Schach","M","1986-04-04 00:00:00"
222243,"1964-05-28 00:00:00","Kristine","Segond","M","1986-04-04 00:00:00"
499847,"1957-02-21 00:00:00","Morris","Smeets","F","1986-04-04 00:00:00"
497122,"1958-07-07 00:00:00","Oguz","Veccia","F","1986-04-04 00:00:00"
490339,"1959-10-23 00:00:00","Narain","Scallan","M","1986-04-04 00:00:00"
492913,"1960-02-20 00:00:00","Francoise","Birch","F","1986-04-04 00:00:00"
263235,"1953-10-26 00:00:00","Elgin","Doering","F","1986-04-04 00:00:00"
72087,"1953-11-14 00:00:00","Teiji","Chartres","M","1986-04-04 00:00:00"
41173,"1953-08-06 00:00:00","Maren","Aseltine","F","1986-04-04 00:00:00"
61379,"1963-06-01 00:00:00","Jaihie","Morrow","F","1986-04-04 00:00:00"
100341,"1959-12-19 00:00:00","Syozo","Kaiserswerth","F","1986-04-04 00:00:00"
414249,"1960-12-30 00:00:00","Jongsuk","Frijda","M","1986-04-04 00:00:00"
88514,"1962-10-03 00:00:00","Ortrud","Byoun","F","1986-04-04 00:00:00"
217097,"1961-03-07 00:00:00","Arra","Terlouw","M","1986-04-04 00:00:00"
477574,"1955-01-04 00:00:00","Lech","Tyugu","M","1986-04-04 00:00:00"
419554,"1961-01-29 00:00:00","Gill","Hasenauer","M","1986-04-04 00:00:00"
253487,"1954-03-06 00:00:00","Henk","Pokrovskii","M","1986-04-04 00:00:00"
18230,"1954-03-13 00:00:00","Kristian","Dulin","M","1986-04-04 00:00:00"
44639,"1953-03-19 00:00:00","Odysseas","Anick","F","1986-04-04 00:00:00"
98143,"1960-05-12 00:00:00","Naraig","Ventosa","M","1986-04-04 00:00:00"
277199,"1957-05-22 00:00:00","Shay","Nergos","F","1986-04-04 00:00:00"
278232,"1954-08-15 00:00:00","Krassimir","Sanella","M","1986-04-04 00:00:00"
465370,"1952-11-03 00:00:00","Kazuhiko","Chvatal","M","1986-04-04 00:00:00"
92053,"1954-07-02 00:00:00","Uri","Gonthier","F","1986-04-04 00:00:00"
251182,"1953-12-22 00:00:00","Goh","Dulli","M","1986-04-04 00:00:00"
239921,"1954-03-31 00:00:00","Teiji","Siprelle","M","1986-04-04 00:00:00"
474656,"1964-02-16 00:00:00","Koldo","Driscoll","M","1986-04-04 00:00:00"
47288,"1953-03-23 00:00:00","Nishit","Ratnaker","M","1986-04-04 00:00:00"
458835,"1962-05-05 00:00:00","Gennadi","Cappello","F","1986-04-04 00:00:00"
417545,"1954-01-29 00:00:00","Adhemar","Trystram","F","1986-04-04 00:00:00"
413151,"1962-04-27 00:00:00","Uta","Ferriere","M","1986-04-04 00:00:00"
48089,"1957-08-31 00:00:00","Shawna","Chorvat","F","1986-04-04 00:00:00"
279035,"1961-07-02 00:00:00","Aiichiro","Tsukuda","F","1986-04-04 00:00:00"
401243,"1964-10-02 00:00:00","Luise","Braunmuhl","M","1986-04-04 00:00:00"
442637,"1964-04-25 00:00:00","Matt","Marakhovsky","F","1986-04-04 00:00:00"
101374,"1960-10-17 00:00:00","Kenroku","Hoppenstand","M","1986-04-04 00:00:00"
69818,"1964-02-13 00:00:00","Patricio","Rissland","F","1986-04-04 00:00:00"
279592,"1964-08-07 00:00:00","Rance","Butner","F","1986-04-04 00:00:00"
12916,"1961-08-19 00:00:00","Lijie","Gihr","M","1986-04-04 00:00:00"
414571,"1964-10-09 00:00:00","Jinya","Hiltgen","M","1986-04-04 00:00:00"
462950,"1963-09-30 00:00:00","Jouni","Luca","F","1986-04-04 00:00:00"
46672,"1954-04-12 00:00:00","Heekeun","Rehfuss","M","1986-04-04 00:00:00"
215291,"1955-08-23 00:00:00","Haldun","Raoux","M","1986-04-04 00:00:00"
48907,"1959-11-25 00:00:00","Shunichi","Versino","M","1986-04-04 00:00:00"
252277,"1960-05-06 00:00:00","Hilary","Gulik","M","1986-04-04 00:00:00"
461482,"1956-08-14 00:00:00","IEEE","Pollock","M","1986-04-04 00:00:00"
63896,"1960-04-23 00:00:00","Hausi","Seiwald","M","1986-04-04 00:00:00"
490478,"1958-07-29 00:00:00","Xinglin","Chleq","M","1986-04-04 00:00:00"
419057,"1961-09-11 00:00:00","Kristof","Underwood","M","1986-04-04 00:00:00"
475928,"1954-10-16 00:00:00","Ramzi","Magliocco","F","1986-04-04 00:00:00"
205392,"1963-02-25 00:00:00","Mani","Bolsens","F","1986-04-04 00:00:00"
204957,"1962-03-26 00:00:00","Mikhail","Gecsel","F","1986-04-04 00:00:00"
48258,"1957-10-07 00:00:00","Leif","Ambroszkiewicz","M","1986-04-04 00:00:00"
236600,"1964-06-18 00:00:00","Gudjon","Birta","F","1986-04-04 00:00:00"
76903,"1958-08-15 00:00:00","Fox","Preusig","M","1986-04-04 00:00:00"
483982,"1964-06-13 00:00:00","Aiichiro","Pelc","M","1986-04-04 00:00:00"
438983,"1963-04-10 00:00:00","Waiman","McClurg","F","1986-04-04 00:00:00"
272602,"1958-09-11 00:00:00","Zito","Hartvigsen","M","1986-04-04 00:00:00"
85347,"1952-06-30 00:00:00","Heeju","Prochazka","M","1986-04-04 00:00:00"
266484,"1954-06-25 00:00:00","Dhritiman","Kakkar","F","1986-04-04 00:00:00"
222669,"1958-12-31 00:00:00","Lijie","Swift","M","1986-04-04 00:00:00"
465756,"1956-06-13 00:00:00","Renny","Harllee","M","1986-04-04 00:00:00"
480984,"1959-07-29 00:00:00","Sumant","Reinhard","M","1986-04-04 00:00:00"
289867,"1961-03-31 00:00:00","Uno","Peak","M","1986-04-04 00:00:00"
435808,"1959-04-22 00:00:00","Gill","Schueller","M","1986-04-04 00:00:00"
93154,"1961-11-13 00:00:00","Jeong","Cappelli","M","1986-04-04 00:00:00"
263045,"1956-01-01 00:00:00","Taizo","Linares","M","1986-04-04 00:00:00"
443419,"1953-12-05 00:00:00","Kazuyasu","Ernst","M","1986-04-04 00:00:00"
414970,"1956-04-27 00:00:00","Kellie","Leaver","M","1986-04-04 00:00:00"
26369,"1954-01-17 00:00:00","Kiyotoshi","Sewelson","F","1986-04-04 00:00:00"
19070,"1962-05-24 00:00:00","Rutger","Vrecion","F","1986-04-04 00:00:00"
40557,"1963-11-26 00:00:00","Arfst","Asrin","M","1986-04-04 00:00:00"
76012,"1952-07-10 00:00:00","Barton","Hofting","F","1986-04-04 00:00:00"
486483,"1964-05-21 00:00:00","Kaijung","Walstra","M","1986-04-04 00:00:00"
63047,"1958-05-20 00:00:00","Sachem","Sommer","F","1986-04-04 00:00:00"
71729,"1954-12-23 00:00:00","Jongsuk","Rosch","M","1986-04-04 00:00:00"
470445,"1955-09-09 00:00:00","Byong","Swiss","M","1986-04-04 00:00:00"
280686,"1955-05-20 00:00:00","Jingling","Choobineh","M","1986-04-04 00:00:00"
291805,"1953-12-19 00:00:00","Hyuncheol","Munke","F","1986-04-04 00:00:00"
270725,"1963-06-02 00:00:00","Wuxu","Garigliano","M","1986-04-03 00:00:00"
59127,"1958-06-13 00:00:00","Janalee","Chleq","M","1986-04-03 00:00:00"
281309,"1964-09-29 00:00:00","Junichi","Piazza","M","1986-04-03 00:00:00"
280666,"1962-02-03 00:00:00","Masamitsu","Reeken","F","1986-04-03 00:00:00"
78745,"1954-12-29 00:00:00","Subbu","Peris","F","1986-04-03 00:00:00"
215881,"1956-10-02 00:00:00","Zongyan","Prochazka","M","1986-04-03 00:00:00"
415584,"1959-10-28 00:00:00","Bernt","Bardell","M","1986-04-03 00:00:00"
71923,"1952-06-21 00:00:00","Jayesh","Kavanagh","F","1986-04-03 00:00:00"
423310,"1956-04-27 00:00:00","Serap","Selvestrel","M","1986-04-03 00:00:00"
445639,"1961-08-28 00:00:00","Marek","Hiyoshi","F","1986-04-03 00:00:00"
441871,"1962-03-13 00:00:00","Uzi","Murillo","M","1986-04-03 00:00:00"
242703,"1959-12-25 00:00:00","Sadun","Garnham","F","1986-04-03 00:00:00"
298279,"1959-01-05 00:00:00","Shaunak","Hoppenstand","F","1986-04-03 00:00:00"
236837,"1953-03-27 00:00:00","Mabhin","Qiwen","F","1986-04-03 00:00:00"
299854,"1953-09-09 00:00:00","IEEE","Lanteri","F","1986-04-03 00:00:00"
476587,"1952-04-28 00:00:00","Sukumar","Huhdanpaa","M","1986-04-03 00:00:00"
77663,"1952-12-20 00:00:00","Taiji","Lamma","M","1986-04-03 00:00:00"
469786,"1957-03-02 00:00:00","Goh","Benaini","F","1986-04-03 00:00:00"
434457,"1953-02-09 00:00:00","Siamak","Curless","M","1986-04-03 00:00:00"
18258,"1964-02-28 00:00:00","Matt","Hiroyama","M","1986-04-03 00:00:00"
248824,"1962-06-30 00:00:00","Dante","Gubsky","F","1986-04-03 00:00:00"
62124,"1958-06-30 00:00:00","Junsik","Armand","M","1986-04-03 00:00:00"
456334,"1956-04-23 00:00:00","Foong","Peak","M","1986-04-03 00:00:00"
12713,"1958-09-08 00:00:00","Byong","Demir","M","1986-04-03 00:00:00"
284288,"1958-05-14 00:00:00","Alassane","Narlikar","F","1986-04-03 00:00:00"
440232,"1957-01-25 00:00:00","Moheb","Basart","F","1986-04-03 00:00:00"
228208,"1956-10-21 00:00:00","Sahrah","Speel","M","1986-04-03 00:00:00"
72871,"1957-09-02 00:00:00","Stevo","Quadeer","M","1986-04-03 00:00:00"
480883,"1952-03-16 00:00:00","Hitofumi","Rouquie","M","1986-04-03 00:00:00"
410200,"1956-07-11 00:00:00","Rasiah","VanScheik","M","1986-04-03 00:00:00"
413429,"1961-05-02 00:00:00","LiMin","Haddadi","M","1986-04-03 00:00:00"
47063,"1959-09-30 00:00:00","Tamiya","Breugel","F","1986-04-03 00:00:00"
447454,"1955-01-02 00:00:00","Niteen","Improta","F","1986-04-03 00:00:00"
275813,"1963-01-11 00:00:00","Chanjung","Baer","M","1986-04-03 00:00:00"
209034,"1964-01-27 00:00:00","Gopalakrishnan","Ozeri","F","1986-04-03 00:00:00"
484811,"1954-07-12 00:00:00","Fusako","Schrift","M","1986-04-03 00:00:00"
28263,"1958-03-11 00:00:00","Marlo","Millington","M","1986-04-03 00:00:00"
281573,"1963-03-20 00:00:00","Kensei","Brodal","M","1986-04-03 00:00:00"
258932,"1960-07-28 00:00:00","Tamiya","Laventhal","M","1986-04-03 00:00:00"
287097,"1954-07-22 00:00:00","Sigeru","Kisuki","M","1986-04-03 00:00:00"
18843,"1962-06-08 00:00:00","Arch","Thimonier","M","1986-04-03 00:00:00"
405825,"1960-03-19 00:00:00","Kannan","Kropf","M","1986-04-03 00:00:00"
82817,"1960-04-14 00:00:00","Narain","Matteis","F","1986-04-03 00:00:00"
106924,"1956-01-06 00:00:00","Ingmar","Fabrizio","M","1986-04-03 00:00:00"
89684,"1955-08-04 00:00:00","Mabhin","Stemann","F","1986-04-03 00:00:00"
233507,"1961-11-29 00:00:00","Gunilla","Ishibashi","M","1986-04-03 00:00:00"
445101,"1956-10-22 00:00:00","Eran","Fujisawa","F","1986-04-03 00:00:00"
485325,"1957-12-09 00:00:00","Roselyn","Moffat","M","1986-04-03 00:00:00"
483547,"1956-09-05 00:00:00","Bowen","Ulupinar","M","1986-04-03 00:00:00"
255843,"1957-10-10 00:00:00","Jackson","Templeman","M","1986-04-03 00:00:00"
443844,"1956-08-20 00:00:00","Leon","Godskesen","M","1986-04-03 00:00:00"
31575,"1960-08-26 00:00:00","Kauko","Schreiter","F","1986-04-03 00:00:00"
225538,"1963-06-25 00:00:00","Masasuke","Miara","M","1986-04-03 00:00:00"
279753,"1954-12-07 00:00:00","Gio","Georg","M","1986-04-03 00:00:00"
285385,"1956-10-01 00:00:00","Indrajit","Pargas","F","1986-04-03 00:00:00"
38110,"1964-04-20 00:00:00","Mariangiola","Francisci","M","1986-04-03 00:00:00"
453386,"1962-01-25 00:00:00","Roded","Nollmann","F","1986-04-03 00:00:00"
279211,"1961-03-09 00:00:00","Xumin","Conta","M","1986-04-03 00:00:00"
25528,"1962-02-15 00:00:00","Masato","Milicia","M","1986-04-03 00:00:00"
470865,"1958-04-11 00:00:00","Serenella","Halloran","F","1986-04-03 00:00:00"
102131,"1952-02-14 00:00:00","Gill","Aseltine","M","1986-04-03 00:00:00"
298788,"1963-03-21 00:00:00","Saeed","Hempstead","M","1986-04-03 00:00:00"
222008,"1952-02-20 00:00:00","Shuji","Lamba","M","1986-04-03 00:00:00"
87027,"1957-01-04 00:00:00","Ashish","Yetim","M","1986-04-03 00:00:00"
260587,"1953-04-18 00:00:00","Shuho","Wixon","F","1986-04-03 00:00:00"
400301,"1957-10-15 00:00:00","Abdelghani","Ruther","F","1986-04-03 00:00:00"
262996,"1954-04-02 00:00:00","Weiye","Speek","M","1986-04-03 00:00:00"
289281,"1955-11-28 00:00:00","Basant","Mondadori","M","1986-04-03 00:00:00"
413804,"1956-09-02 00:00:00","Yahiko","Anick","F","1986-04-03 00:00:00"
482013,"1963-11-11 00:00:00","Kwangsub","Aloia","F","1986-04-03 00:00:00"
61995,"1953-01-26 00:00:00","Kerryn","Stellhorn","F","1986-04-03 00:00:00"
254127,"1954-12-27 00:00:00","Arfst","Shumilov","M","1986-04-03 00:00:00"
410109,"1962-07-30 00:00:00","JoAnna","Leivant","M","1986-04-03 00:00:00"
462448,"1959-02-10 00:00:00","Morrie","Thombley","F","1986-04-03 00:00:00"
33517,"1960-09-14 00:00:00","Valter","Cromarty","M","1986-04-03 00:00:00"
218066,"1958-09-10 00:00:00","Takushi","Kaelbling","M","1986-04-03 00:00:00"
217587,"1958-01-23 00:00:00","Shakhar","Sridhar","F","1986-04-03 00:00:00"
282451,"1964-01-27 00:00:00","Manibrata","Schusler","F","1986-04-03 00:00:00"
28028,"1959-06-05 00:00:00","Howell","Czap","M","1986-04-03 00:00:00"
489178,"1961-10-01 00:00:00","Hideo","Poulakidas","M","1986-04-03 00:00:00"
55785,"1958-10-14 00:00:00","Sibyl","Lores","M","1986-04-03 00:00:00"
93065,"1960-09-12 00:00:00","Syozo","Mapelli","M","1986-04-03 00:00:00"
65813,"1962-08-17 00:00:00","Steen","Zeidenstein","M","1986-04-03 00:00:00"
411902,"1959-02-08 00:00:00","Mayuri","Rijsenbrij","M","1986-04-03 00:00:00"
22204,"1962-03-21 00:00:00","Mori","Plumb","F","1986-04-03 00:00:00"
109506,"1955-10-01 00:00:00","Divine","Kermarrec","F","1986-04-03 00:00:00"
274508,"1952-04-24 00:00:00","Rosli","Vickson","M","1986-04-03 00:00:00"
418082,"1955-01-20 00:00:00","Yuping","Denny","F","1986-04-03 00:00:00"
483903,"1962-02-07 00:00:00","Khaled","Danner","M","1986-04-03 00:00:00"
23122,"1963-05-27 00:00:00","Yahiko","Parascandalo","M","1986-04-03 00:00:00"
403016,"1957-05-22 00:00:00","Khosrow","Lambe","F","1986-04-03 00:00:00"
225572,"1959-11-01 00:00:00","Subhankar","Cmelik","F","1986-04-03 00:00:00"
462727,"1962-06-11 00:00:00","Fumino","Akazan","F","1986-04-03 00:00:00"
489243,"1955-08-18 00:00:00","Teiji","Lores","M","1986-04-03 00:00:00"
87437,"1958-11-16 00:00:00","Miomir","Schmiedel","M","1986-04-02 00:00:00"
426067,"1959-09-13 00:00:00","Vivian","Nishimukai","M","1986-04-02 00:00:00"
280296,"1962-11-02 00:00:00","Jenwei","Merel","M","1986-04-02 00:00:00"
210161,"1957-06-13 00:00:00","Sumali","Iisaka","M","1986-04-02 00:00:00"
106174,"1959-10-31 00:00:00","Barry","Usdin","M","1986-04-02 00:00:00"
15396,"1961-06-17 00:00:00","Marek","Erva","M","1986-04-02 00:00:00"
254661,"1956-12-14 00:00:00","Shietung","Cannard","M","1986-04-02 00:00:00"
65748,"1953-11-22 00:00:00","Masoud","Gimarc","M","1986-04-02 00:00:00"
82719,"1964-05-06 00:00:00","Otilia","Pramanik","M","1986-04-02 00:00:00"
466344,"1963-01-12 00:00:00","Ewing","Pellegrinelli","M","1986-04-02 00:00:00"
248240,"1961-10-26 00:00:00","Kitty","Honglei","F","1986-04-02 00:00:00"
297466,"1964-05-04 00:00:00","Raimond","Rebaine","F","1986-04-02 00:00:00"
44992,"1953-09-16 00:00:00","Kendra","Perna","M","1986-04-02 00:00:00"
491836,"1964-12-07 00:00:00","Hinrich","Mitchem","M","1986-04-02 00:00:00"
53625,"1964-07-24 00:00:00","Leen","Worfolk","M","1986-04-02 00:00:00"
459118,"1963-02-25 00:00:00","Hugo","Peha","M","1986-04-02 00:00:00"
21577,"1960-02-20 00:00:00","Chiranjit","Gill","F","1986-04-02 00:00:00"
24966,"1958-02-09 00:00:00","Weijing","Beetstra","F","1986-04-02 00:00:00"
469443,"1961-01-27 00:00:00","Ekawit","Steenbeek","F","1986-04-02 00:00:00"
91526,"1960-01-16 00:00:00","Paddy","Waymire","M","1986-04-02 00:00:00"
410553,"1954-11-02 00:00:00","Sanjay","Varman","M","1986-04-02 00:00:00"
70945,"1961-09-15 00:00:00","Sugwoo","Zwicker","M","1986-04-02 00:00:00"
261287,"1956-02-15 00:00:00","Martins","Mawatari","M","1986-04-02 00:00:00"
407401,"1964-05-20 00:00:00","George","Makrucki","M","1986-04-02 00:00:00"
498255,"1954-08-03 00:00:00","Leif","Billingsley","F","1986-04-02 00:00:00"
28721,"1957-08-13 00:00:00","Baocai","Jiang","F","1986-04-02 00:00:00"
47875,"1963-05-26 00:00:00","Unal","Range","M","1986-04-02 00:00:00"
62982,"1955-01-29 00:00:00","Yannik","Penz","F","1986-04-02 00:00:00"
88253,"1956-10-22 00:00:00","Yakkov","Noriega","F","1986-04-02 00:00:00"
422160,"1962-07-19 00:00:00","Peer","Andreotta","F","1986-04-02 00:00:00"
443290,"1960-01-28 00:00:00","Shih","Mitina","F","1986-04-02 00:00:00"
447508,"1960-12-19 00:00:00","Basim","Heydon","M","1986-04-02 00:00:00"
41140,"1952-10-04 00:00:00","Tonny","Bail","M","1986-04-02 00:00:00"
436725,"1962-02-25 00:00:00","Giap","Salverda","F","1986-04-02 00:00:00"
54065,"1958-11-18 00:00:00","Gal","Fraisse","F","1986-04-02 00:00:00"
485721,"1959-08-06 00:00:00","Ingemar","Stassinopoulos","M","1986-04-02 00:00:00"
422042,"1952-07-12 00:00:00","Domenick","Roisin","M","1986-04-02 00:00:00"
423717,"1959-01-21 00:00:00","Huei","Sifakis","M","1986-04-02 00:00:00"
85030,"1959-10-25 00:00:00","Gill","Barreiro","F","1986-04-02 00:00:00"
266116,"1960-05-27 00:00:00","Yuichiro","Cheshire","M","1986-04-02 00:00:00"
265550,"1955-08-19 00:00:00","Fun","Bottner","M","1986-04-02 00:00:00"
210902,"1954-08-11 00:00:00","Kristian","Quadeer","F","1986-04-02 00:00:00"
439295,"1956-09-28 00:00:00","Neelam","Iwayama","F","1986-04-02 00:00:00"
476795,"1952-10-13 00:00:00","Iara","Beznosov","F","1986-04-02 00:00:00"
257753,"1958-05-14 00:00:00","Ravishankar","Azumi","F","1986-04-02 00:00:00"
488462,"1963-09-24 00:00:00","Subhrajyoti","Demizu","M","1986-04-02 00:00:00"
498014,"1959-07-30 00:00:00","Nathalie","Jakobus","M","1986-04-02 00:00:00"
424107,"1964-01-21 00:00:00","Adib","Etalle","F","1986-04-02 00:00:00"
483338,"1963-03-23 00:00:00","Mohammad","Kampfer","M","1986-04-02 00:00:00"
257317,"1961-01-01 00:00:00","Gay","Luks","F","1986-04-02 00:00:00"
434734,"1958-07-20 00:00:00","Howell","Fordan","F","1986-04-02 00:00:00"
243141,"1953-03-19 00:00:00","Kshitij","Birnbaum","M","1986-04-02 00:00:00"
450829,"1954-02-14 00:00:00","Along","Schiper","F","1986-04-02 00:00:00"
400754,"1957-04-28 00:00:00","Heeju","Hutter","M","1986-04-02 00:00:00"
45576,"1963-06-10 00:00:00","Tua","Sewelson","F","1986-04-02 00:00:00"
485095,"1956-12-01 00:00:00","Ortrun","Schaad","M","1986-04-02 00:00:00"
58688,"1962-09-15 00:00:00","Miquel","Kropatsch","F","1986-04-02 00:00:00"
71429,"1954-04-12 00:00:00","Abdelaziz","Budinsky","F","1986-04-02 00:00:00"
424763,"1959-07-27 00:00:00","Geraldo","Valtorta","F","1986-04-02 00:00:00"
495298,"1961-06-16 00:00:00","Georgy","DeMori","M","1986-04-02 00:00:00"
33990,"1955-03-31 00:00:00","Val","Showalter","F","1986-04-02 00:00:00"
295235,"1955-10-11 00:00:00","Ortrun","Tsunoo","M","1986-04-02 00:00:00"
486863,"1952-02-28 00:00:00","Nathan","Polupanov","M","1986-04-02 00:00:00"
232249,"1964-05-22 00:00:00","Hinrich","Akaboshi","F","1986-04-02 00:00:00"
480169,"1958-12-10 00:00:00","Vitali","Schusler","M","1986-04-02 00:00:00"
240053,"1962-04-22 00:00:00","Krassimir","Karcich","F","1986-04-02 00:00:00"
407095,"1961-07-08 00:00:00","Garnet","Emmart","M","1986-04-02 00:00:00"
470511,"1953-02-16 00:00:00","Uno","Kawashima","M","1986-04-02 00:00:00"
442804,"1957-05-17 00:00:00","Zhonghui","Bugaenko","M","1986-04-02 00:00:00"
27708,"1955-12-27 00:00:00","Dayanand","Gill","F","1986-04-02 00:00:00"
427595,"1953-03-09 00:00:00","Noritoshi","Leijenhorst","F","1986-04-02 00:00:00"
230628,"1957-11-07 00:00:00","Bernice","Ranon","M","1986-04-02 00:00:00"
278203,"1957-10-13 00:00:00","Yolla","Swist","F","1986-04-02 00:00:00"
425372,"1964-11-29 00:00:00","Tuval","Olano","M","1986-04-02 00:00:00"
478124,"1964-12-11 00:00:00","Muzhong","Braccini","M","1986-04-02 00:00:00"
454881,"1952-04-27 00:00:00","Wilmer","Trelles","M","1986-04-02 00:00:00"
425473,"1952-12-09 00:00:00","Giao","Cappelli","F","1986-04-02 00:00:00"
435980,"1955-01-30 00:00:00","Toney","Rando","M","1986-04-02 00:00:00"
474802,"1962-11-16 00:00:00","Manibrata","Gurbaxani","M","1986-04-02 00:00:00"
244782,"1960-09-14 00:00:00","Jianwen","Gente","F","1986-04-02 00:00:00"
253911,"1955-03-31 00:00:00","Sumant","Siepmann","M","1986-04-02 00:00:00"
438836,"1964-07-09 00:00:00","Bowen","Nishimukai","F","1986-04-02 00:00:00"
46856,"1960-09-04 00:00:00","Heekeun","Nastansky","F","1986-04-02 00:00:00"
406915,"1952-08-23 00:00:00","Mingzeng","Marakhovsky","F","1986-04-02 00:00:00"
422996,"1956-07-08 00:00:00","Mang","Kornyak","M","1986-04-02 00:00:00"
46409,"1959-10-10 00:00:00","Marie","Colorni","M","1986-04-02 00:00:00"
450082,"1963-12-21 00:00:00","Barton","Kruskal","F","1986-04-02 00:00:00"
106049,"1953-08-07 00:00:00","Tran","Zhang","M","1986-04-02 00:00:00"
294356,"1958-01-30 00:00:00","Leon","Kulisch","F","1986-04-01 00:00:00"
212709,"1957-09-18 00:00:00","Guiseppe","Gini","F","1986-04-01 00:00:00"
437344,"1961-05-17 00:00:00","Peternela","Gruenwald","F","1986-04-01 00:00:00"
422355,"1956-06-24 00:00:00","Stafford","Zwicker","M","1986-04-01 00:00:00"
